trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1674,False,"{'a': 0.999, 'e': 0.18733860859020623}",25,-2,-47.87199218401835,"{0: 21, 1: 3, 2: 1, 3: 1, 4: 1}",0
1675,False,"{'a': 0.999, 'e': 0.18715126998161602}",30,20,-6.354772543184192,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1676,False,"{'a': 0.999, 'e': 0.1869641187116344}",25,12,24.275969811060826,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.999, 'e': 0.18677715459292277}",20,2,-4.279672664963777,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1678,False,"{'a': 0.999, 'e': 0.18659037743832985}",25,-2,25.914631943023025,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",0
1679,False,"{'a': 0.999, 'e': 0.18640378706089153}",20,14,4.261032934231878,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.999, 'e': 0.18621738327383064}",30,19,9.293897757903078,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1681,False,"{'a': 0.999, 'e': 0.1860311658905568}",30,18,18.418744794928713,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.999, 'e': 0.18584513472466624}",25,6,34.071758065119,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.999, 'e': 0.18565928958994157}",30,22,14.481651985528353,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.999, 'e': 0.18547363030035163}",30,12,-7.151787984973318,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1685,False,"{'a': 0.999, 'e': 0.18528815667005127}",20,16,7.964347254434897,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.999, 'e': 0.18510286851338123}",30,1,56.6844255328622,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.999, 'e': 0.18491776564486784}",25,8,13.522198789074288,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1688,False,"{'a': 0.999, 'e': 0.18473284787922298}",25,7,25.110104830402015,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.999, 'e': 0.18454811503134375}",25,1,43.406690941879305,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.999, 'e': 0.18436356691631242}",30,6,35.709860112444574,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1691,False,"{'a': 0.999, 'e': 0.1841792033493961}",20,6,13.471635642862529,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1692,False,"{'a': 0.999, 'e': 0.1839950241460467}",25,0,46.790650805840514,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.999, 'e': 0.18381102912190067}",25,-1,-48.564714712460365,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 2}",1
1694,False,"{'a': 0.999, 'e': 0.18362721809277877}",35,17,10.595891029240669,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1695,False,"{'a': 0.999, 'e': 0.18344359087468598}",30,16,27.13590535793569,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.999, 'e': 0.1832601472838113}",25,11,24.890311181220415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.999, 'e': 0.18307688713652748}",30,16,-25.209870021502876,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1698,False,"{'a': 0.999, 'e': 0.18289381024939094}",25,13,-35.25819938157892,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
1699,False,"{'a': 0.999, 'e': 0.18271091643914156}",20,5,9.85217095389407,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1700,False,"{'a': 0.999, 'e': 0.1825282055227024}",25,13,-40.49458063444847,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1701,False,"{'a': 0.999, 'e': 0.1823456773171797}",20,11,-9.308524671981754,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1702,False,"{'a': 0.999, 'e': 0.18216333163986254}",20,-34,80.7466487279701,"{0: 53, 1: 0, 2: 1, 3: 0, 4: 0}",0
1703,False,"{'a': 0.999, 'e': 0.18198116830822267}",20,6,19.745766072990957,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1704,False,"{'a': 0.999, 'e': 0.18179918713991444}",20,2,21.370966524921066,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1705,False,"{'a': 0.999, 'e': 0.18161738795277454}",20,9,-5.815125896627502,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1706,False,"{'a': 0.999, 'e': 0.18143577056482177}",20,13,13.575801396213105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.999, 'e': 0.18125433479425695}",25,1,29.111525813837357,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1708,False,"{'a': 0.999, 'e': 0.1810730804594627}",25,8,-5.046568812328431,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1709,False,"{'a': 0.999, 'e': 0.1808920073790032}",20,-7,24.914575818670436,"{0: 24, 1: 2, 2: 1, 3: 0, 4: 0}",0
1710,False,"{'a': 0.999, 'e': 0.1807111153716242}",20,8,1.5568472536508944,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1711,False,"{'a': 0.999, 'e': 0.1805304042562526}",25,13,-0.868037555968324,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1712,False,"{'a': 0.999, 'e': 0.18034987385199633}",35,17,-9.098860630693409,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1713,False,"{'a': 0.999, 'e': 0.18016952397814434}",30,15,16.51256432735942,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1714,False,"{'a': 0.999, 'e': 0.1799893544541662}",20,12,-25.243281229622642,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1715,False,"{'a': 0.999, 'e': 0.17980936509971204}",25,16,15.98900519243013,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.999, 'e': 0.1796295557346123}",20,13,10.932420125509266,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.999, 'e': 0.1794499261788777}",25,11,29.607932206275972,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.999, 'e': 0.17927047625269885}",20,3,-34.42471657298836,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1719,False,"{'a': 0.999, 'e': 0.17909120577644613}",25,7,-27.74781262487381,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
1720,False,"{'a': 0.999, 'e': 0.1789121145706697}",25,2,16.656087121416626,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1721,False,"{'a': 0.999, 'e': 0.17873320245609903}",20,12,13.946499997890076,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.999, 'e': 0.1785544692536429}",20,13,13.423033766007038,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.999, 'e': 0.17837591478438927}",20,10,16.83948635872392,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.999, 'e': 0.17819753886960488}",25,14,21.410662387596602,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.999, 'e': 0.17801934133073527}",30,20,-4.632446251828629,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1726,False,"{'a': 0.999, 'e': 0.17784132198940455}",35,17,-21.204409293526155,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 0}",1
1727,False,"{'a': 0.999, 'e': 0.17766348066741514}",25,14,12.415158667645255,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1728,False,"{'a': 0.999, 'e': 0.17748581718674772}",25,-9,24.136441713997403,"{0: 31, 1: 0, 2: 3, 3: 0, 4: 0}",0
1729,False,"{'a': 0.999, 'e': 0.17730833136956098}",25,5,34.41910018286878,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.999, 'e': 0.17713102303819142}",35,14,17.112253838400896,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1731,False,"{'a': 0.999, 'e': 0.1769538920151532}",20,-10,2.5527504455113226,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1732,False,"{'a': 0.999, 'e': 0.17677693812313808}",20,4,28.789404252898102,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.999, 'e': 0.17660016118501493}",20,13,-4.013195067413578,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1734,False,"{'a': 0.999, 'e': 0.17642356102382992}",30,11,1.6697295673120174,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1735,False,"{'a': 0.999, 'e': 0.1762471374628061}",30,18,23.894635997843494,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.999, 'e': 0.1760708903253433}",25,8,12.99028749283353,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1737,False,"{'a': 0.999, 'e': 0.17589481943501795}",25,3,13.827910461046462,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1738,False,"{'a': 0.999, 'e': 0.17571892461558292}",20,2,10.077708111098072,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1739,False,"{'a': 0.999, 'e': 0.17554320569096735}",20,9,19.473780343080183,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.999, 'e': 0.17536766248527638}",20,10,21.010690770696307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.999, 'e': 0.17519229482279108}",30,6,-10.460068192771951,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
1742,False,"{'a': 0.999, 'e': 0.1750171025279683}",25,11,29.862652089219484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.999, 'e': 0.17484208542544033}",30,18,23.934419187511747,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.999, 'e': 0.1746672433400149}",25,8,23.018647160867182,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.999, 'e': 0.17449257609667487}",25,16,7.580447958014712,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1746,False,"{'a': 0.999, 'e': 0.1743180835205782}",20,13,14.693325361834713,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.999, 'e': 0.17414376543705762}",25,15,5.376953881625827,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1748,False,"{'a': 0.999, 'e': 0.17396962167162056}",25,0,12.53033859618138,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
1749,False,"{'a': 0.999, 'e': 0.17379565204994896}",20,7,10.28322805607526,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1750,False,"{'a': 0.999, 'e': 0.173621856397899}",30,21,14.492280831111714,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.999, 'e': 0.1734482345415011}",20,-26,49.14221641665718,"{0: 43, 1: 1, 2: 2, 3: 0, 4: 0}",0
1752,False,"{'a': 0.999, 'e': 0.17327478630695958}",20,2,27.79693624772554,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.999, 'e': 0.17310151152065265}",20,13,15.263179097317305,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.999, 'e': 0.17292841000913198}",25,10,26.073342841588378,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.999, 'e': 0.17275548159912285}",30,-16,-0.4169843686643637,"{0: 42, 1: 1, 2: 1, 3: 1, 4: 1}",0
1756,False,"{'a': 0.999, 'e': 0.17258272611752373}",25,16,8.565185183314911,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1757,False,"{'a': 0.999, 'e': 0.1724101433914062}",20,3,-41.449508163609046,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
1758,False,"{'a': 0.999, 'e': 0.1722377332480148}",25,7,21.187616914570544,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1759,False,"{'a': 0.999, 'e': 0.17206549551476677}",25,4,13.11897116815555,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1760,False,"{'a': 0.999, 'e': 0.171893430019252}",30,15,26.82297555182911,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.999, 'e': 0.17172153658923275}",25,10,29.377134274878323,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.999, 'e': 0.17154981505264352}",20,8,8.74403059806206,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1763,False,"{'a': 0.999, 'e': 0.1713782652375909}",20,16,6.9311236158540614,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.999, 'e': 0.17120688697235328}",20,16,6.085973814240582,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.999, 'e': 0.17103568008538095}",25,11,25.888385788185058,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.999, 'e': 0.17086464440529556}",25,15,8.446021683212408,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1767,False,"{'a': 0.999, 'e': 0.17069377976089026}",25,11,11.080255011087228,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1768,False,"{'a': 0.999, 'e': 0.17052308598112936}",20,11,-6.026354888805664,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1769,False,"{'a': 0.999, 'e': 0.17035256289514825}",25,8,30.588908151596893,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.999, 'e': 0.1701822103322531}",20,10,-32.74245863194725,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1771,False,"{'a': 0.999, 'e': 0.17001202812192084}",20,12,16.097685795108877,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.999, 'e': 0.16984201609379893}",30,14,-3.8861192496327974,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1773,False,"{'a': 0.999, 'e': 0.16967217407770513}",25,16,16.80805917581139,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.999, 'e': 0.16950250190362742}",20,10,19.562428105943624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.999, 'e': 0.1693329994017238}",25,12,-10.51331308162149,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
1776,False,"{'a': 0.999, 'e': 0.16916366640232205}",20,6,7.508074748369527,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1777,False,"{'a': 0.999, 'e': 0.16899450273591973}",25,13,11.50288937889942,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1778,False,"{'a': 0.999, 'e': 0.16882550823318382}",25,11,20.71809259075651,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.999, 'e': 0.16865668272495063}",20,8,1.7704081593042469,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1780,False,"{'a': 0.999, 'e': 0.16848802604222568}",25,5,21.558466267564324,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1781,False,"{'a': 0.999, 'e': 0.16831953801618346}",20,-19,45.50664012540472,"{0: 37, 1: 0, 2: 2, 3: 0, 4: 0}",0
1782,False,"{'a': 0.999, 'e': 0.16815121847816727}",20,12,9.316787773170551,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.999, 'e': 0.16798306725968912}",20,1,27.757124555525845,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.999, 'e': 0.16781508419242944}",30,22,13.463345321258775,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.999, 'e': 0.167647269108237}",20,-10,10.946328874550717,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
1786,False,"{'a': 0.999, 'e': 0.16747962183912876}",25,11,17.00231647666658,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1787,False,"{'a': 0.999, 'e': 0.16731214221728963}",30,16,8.604402391968557,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1788,False,"{'a': 0.999, 'e': 0.16714483007507233}",20,15,0.023262721592867575,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.999, 'e': 0.16697768524499726}",20,6,17.490870240160998,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1790,False,"{'a': 0.999, 'e': 0.16681070755975227}",20,5,-25.4691467506293,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1791,False,"{'a': 0.999, 'e': 0.16664389685219252}",30,15,31.79107431417436,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.999, 'e': 0.16647725295534033}",25,11,2.819974737188444,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1793,False,"{'a': 0.999, 'e': 0.16631077570238498}",20,9,-2.123749136672637,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1794,False,"{'a': 0.999, 'e': 0.1661444649266826}",25,13,21.828746190306276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.999, 'e': 0.16597832046175592}",30,16,25.748146784220488,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.999, 'e': 0.16581234214129417}",20,14,-0.4287735691029375,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1797,False,"{'a': 0.999, 'e': 0.16564652979915287}",20,12,13.490120771336862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.999, 'e': 0.1654808832693537}",25,16,19.268635566177053,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.999, 'e': 0.16531540238608436}",30,19,17.691774750622216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.999, 'e': 0.16515008698369826}",25,11,-24.103696100309218,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1801,False,"{'a': 0.999, 'e': 0.16498493689671456}",20,-1,37.3374037126619,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.999, 'e': 0.16481995195981786}",35,5,50.893291985370816,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.999, 'e': 0.16465513200785803}",25,-14,-77.28407785934584,"{0: 35, 1: 0, 2: 0, 3: 1, 4: 3}",0
1804,False,"{'a': 0.999, 'e': 0.1644904768758502}",20,6,26.376512956642774,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.999, 'e': 0.16432598639897433}",25,3,27.429915554860035,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1806,False,"{'a': 0.999, 'e': 0.16416166041257535}",35,21,25.097643760821803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.999, 'e': 0.1639974987521628}",20,-7,1.9300652443002115,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",0
1808,False,"{'a': 0.999, 'e': 0.16383350125341062}",25,1,11.763266787248337,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
1809,False,"{'a': 0.999, 'e': 0.16366966775215722}",25,5,-7.0167266316641514,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1810,False,"{'a': 0.999, 'e': 0.16350599808440505}",20,10,-22.353759150497215,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1811,False,"{'a': 0.999, 'e': 0.16334249208632065}",20,9,22.51087588573315,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.999, 'e': 0.16317914959423432}",20,9,0.8415184493210521,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1813,False,"{'a': 0.999, 'e': 0.16301597044464008}",30,-2,56.76544717272514,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
1814,False,"{'a': 0.999, 'e': 0.16285295447419545}",20,9,24.39690055520207,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.999, 'e': 0.16269010151972127}",30,21,16.785985425191008,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.999, 'e': 0.16252741141820154}",30,17,21.413588737638346,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.999, 'e': 0.16236488400678334}",25,10,26.511357185902877,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.999, 'e': 0.16220251912277656}",30,20,-22.66964353080875,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1819,False,"{'a': 0.999, 'e': 0.16204031660365378}",30,-5,32.495029735927936,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
1820,False,"{'a': 0.999, 'e': 0.16187827628705012}",20,4,4.404307094222611,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1821,False,"{'a': 0.999, 'e': 0.16171639801076307}",25,12,5.979538355890303,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1822,False,"{'a': 0.999, 'e': 0.1615546816127523}",20,16,7.030967494556143,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.999, 'e': 0.16139312693113955}",20,8,-15.726898452438352,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1824,False,"{'a': 0.999, 'e': 0.1612317338042084}",25,19,12.167669026074263,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.999, 'e': 0.16107050207040421}",20,-8,24.96067572903234,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 0}",0
1826,False,"{'a': 0.999, 'e': 0.1609094315683338}",25,13,18.973165393451126,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.999, 'e': 0.16074852213676546}",30,16,4.270184117367034,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1828,False,"{'a': 0.999, 'e': 0.1605877736146287}",20,15,10.601651595629658,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.999, 'e': 0.16042718584101406}",25,7,36.16774690457636,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.999, 'e': 0.16026675865517306}",25,1,42.334200335069355,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.999, 'e': 0.16010649189651788}",20,-1,34.75194091267822,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.999, 'e': 0.15994638540462136}",25,2,-44.57025374278714,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 2}",1
1833,False,"{'a': 0.999, 'e': 0.15978643901921674}",20,-2,28.000985780467023,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",0
1834,False,"{'a': 0.999, 'e': 0.15962665258019754}",25,5,38.37368765041126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.999, 'e': 0.15946702592761733}",25,8,17.130976119110585,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1836,False,"{'a': 0.999, 'e': 0.1593075589016897}",25,15,11.760961891625827,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.999, 'e': 0.159148251342788}",25,6,31.81481921617385,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.999, 'e': 0.15898910309144523}",25,-15,5.574910767222137,"{0: 37, 1: 1, 2: 1, 3: 0, 4: 1}",0
1839,False,"{'a': 0.999, 'e': 0.15883011398835378}",35,-12,9.493874914747213,"{0: 43, 1: 1, 2: 2, 3: 0, 4: 1}",0
1840,False,"{'a': 0.999, 'e': 0.15867128387436544}",25,-15,-13.687999182895771,"{0: 35, 1: 1, 2: 3, 3: 0, 4: 1}",0
1841,False,"{'a': 0.999, 'e': 0.15851261259049107}",30,16,25.22121256251865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.999, 'e': 0.1583540999779006}",25,13,18.82179933948125,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.999, 'e': 0.15819574587792268}",20,10,19.47334584331942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.999, 'e': 0.15803755013204476}",20,10,-4.909792224257242,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
1845,False,"{'a': 0.999, 'e': 0.1578795125819127}",25,8,19.704593683901454,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1846,False,"{'a': 0.999, 'e': 0.1577216330693308}",20,12,16.579501184734163,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.999, 'e': 0.15756391143626147}",20,5,-34.35933216526732,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
1848,False,"{'a': 0.999, 'e': 0.1574063475248252}",25,20,10.514477934652872,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.999, 'e': 0.15724894117730037}",25,7,-30.55072598810697,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1850,False,"{'a': 0.999, 'e': 0.15709169223612307}",20,9,11.85131500150204,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1851,False,"{'a': 0.999, 'e': 0.15693460054388697}",30,13,33.561112692586455,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.999, 'e': 0.15677766594334308}",20,3,19.31504247266227,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1853,False,"{'a': 0.999, 'e': 0.15662088827739973}",25,8,17.48678408997529,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1854,False,"{'a': 0.999, 'e': 0.15646426738912234}",30,20,22.6084846856523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.999, 'e': 0.1563078031217332}",20,-3,-11.151803598146822,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",0
