trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1426,False,"{'a': 0.999, 'e': 0.24009671066809263}",25,11,19.369456335880695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.999, 'e': 0.23985661395742452}",20,4,2.8186110748429263,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1428,False,"{'a': 0.999, 'e': 0.2396167573434671}",25,2,-74.1462474405886,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 2}",1
1429,False,"{'a': 0.999, 'e': 0.23937714058612364}",25,8,15.300120213779937,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1430,False,"{'a': 0.999, 'e': 0.23913776344553753}",25,18,-26.385636453684693,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1431,False,"{'a': 0.999, 'e': 0.23889862568209197}",25,2,15.329910391449467,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1432,False,"{'a': 0.999, 'e': 0.2386597270564099}",25,5,11.96782930286576,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1433,False,"{'a': 0.999, 'e': 0.23842106732935348}",25,20,11.561263626219667,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.999, 'e': 0.23818264626202412}",25,4,16.035097407918432,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1435,False,"{'a': 0.999, 'e': 0.2379444636157621}",25,13,14.114893747836778,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.999, 'e': 0.23770651915214633}",25,8,32.29738003479601,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.999, 'e': 0.2374688126329942}",30,12,14.583717341818524,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1438,False,"{'a': 0.999, 'e': 0.2372313438203612}",20,13,14.93329238456004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.999, 'e': 0.23699411247654084}",25,0,27.383976126812577,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1440,False,"{'a': 0.999, 'e': 0.2367571183640643}",25,3,-32.70676748834595,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1441,False,"{'a': 0.999, 'e': 0.23652036124570022}",20,0,15.87540619146005,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1442,False,"{'a': 0.999, 'e': 0.23628384088445453}",20,7,-2.0732357402877235,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1443,False,"{'a': 0.999, 'e': 0.23604755704357008}",30,11,21.83787602782261,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1444,False,"{'a': 0.999, 'e': 0.2358115094865265}",20,12,-28.908285647569173,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1445,False,"{'a': 0.999, 'e': 0.23557569797703998}",30,19,22.86533099293515,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.999, 'e': 0.23534012227906292}",20,7,-27.687764782791238,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1447,False,"{'a': 0.999, 'e': 0.23510478215678388}",30,13,-43.4199518508028,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
1448,False,"{'a': 0.999, 'e': 0.23486967737462708}",20,10,-15.805094825388323,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1449,False,"{'a': 0.999, 'e': 0.23463480769725245}",35,0,-83.5131939231442,"{0: 30, 1: 0, 2: 2, 3: 1, 4: 2}",0
1450,False,"{'a': 0.999, 'e': 0.2344001728895552}",30,6,19.507363556417957,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1451,False,"{'a': 0.999, 'e': 0.23416577271666567}",30,0,30.48852894389643,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1452,False,"{'a': 0.999, 'e': 0.233931606943949}",20,0,12.678792133512285,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1453,False,"{'a': 0.999, 'e': 0.23369767533700503}",25,11,-0.8970304919969088,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.999, 'e': 0.23346397766166804}",20,6,17.83261832985084,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1455,False,"{'a': 0.999, 'e': 0.23323051368400635}",30,18,-20.803629241152855,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1456,False,"{'a': 0.999, 'e': 0.23299728317032237}",20,11,-15.288704128601896,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1457,False,"{'a': 0.999, 'e': 0.23276428588715203}",20,11,-27.88375007716605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1458,False,"{'a': 0.999, 'e': 0.2325315216012649}",20,0,3.749952464547638,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1459,False,"{'a': 0.999, 'e': 0.23229899007966362}",25,11,10.541097666942559,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1460,False,"{'a': 0.999, 'e': 0.23206669108958394}",20,0,22.541489077741332,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1461,False,"{'a': 0.999, 'e': 0.23183462439849437}",25,16,14.104568840403587,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.999, 'e': 0.23160278977409587}",25,17,4.237095582926452,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1463,False,"{'a': 0.999, 'e': 0.23137118698432177}",25,10,-10.395234381155367,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1464,False,"{'a': 0.999, 'e': 0.23113981579733744}",25,0,-37.11495543815616,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1465,False,"{'a': 0.999, 'e': 0.2309086759815401}",30,3,-3.746782232606503,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 1}",1
1466,False,"{'a': 0.999, 'e': 0.23067776730555858}",30,12,0.26917985054686966,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1467,False,"{'a': 0.999, 'e': 0.23044708953825302}",20,0,20.47756594468567,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1468,False,"{'a': 0.999, 'e': 0.23021664244871476}",25,10,20.604437684138606,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.999, 'e': 0.22998642580626605}",20,1,5.941858341112763,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1470,False,"{'a': 0.999, 'e': 0.22975643938045978}",20,6,24.877083941362883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.999, 'e': 0.22952668294107934}",25,0,18.106805314143223,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1472,False,"{'a': 0.999, 'e': 0.22929715625813823}",25,3,14.72700658030148,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1473,False,"{'a': 0.999, 'e': 0.2290678591018801}",20,8,-42.56252936983487,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1474,False,"{'a': 0.999, 'e': 0.22883879124277823}",30,9,30.38984406696964,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.999, 'e': 0.22860995245153545}",20,4,14.145343590855134,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1476,False,"{'a': 0.999, 'e': 0.2283813424990839}",20,0,-3.6920319115224567,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1477,False,"{'a': 0.999, 'e': 0.22815296115658482}",20,12,13.590975198633476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.999, 'e': 0.22792480819542824}",30,12,-41.253753891741916,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
1479,False,"{'a': 0.999, 'e': 0.22769688338723282}",25,18,13.536137470332726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.999, 'e': 0.2274691865038456}",25,11,22.224136873722102,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.999, 'e': 0.22724171731734175}",20,12,15.866413852947066,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.999, 'e': 0.22701447560002438}",20,6,19.51913417744666,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.999, 'e': 0.22678746112442438}",25,10,6.030362398607661,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1484,False,"{'a': 0.999, 'e': 0.22656067366329993}",20,7,10.95349048937476,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1485,False,"{'a': 0.999, 'e': 0.22633411298963665}",25,11,13.730683109437265,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1486,False,"{'a': 0.999, 'e': 0.22610777887664701}",35,0,-51.30747533623949,"{0: 31, 1: 1, 2: 1, 3: 0, 4: 2}",0
1487,False,"{'a': 0.999, 'e': 0.22588167109777035}",20,9,-21.674401859033722,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1488,False,"{'a': 0.999, 'e': 0.22565578942667258}",25,5,-54.88750805962114,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
1489,False,"{'a': 0.999, 'e': 0.22543013363724593}",25,0,-1.1171041353443787,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1490,False,"{'a': 0.999, 'e': 0.22520470350360866}",25,17,13.19966979294484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.999, 'e': 0.22497949880010507}",20,3,-64.9293717933865,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
1492,False,"{'a': 0.999, 'e': 0.22475451930130497}",35,27,7.682836129884031,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.999, 'e': 0.22452976478200365}",25,0,18.419899962039054,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1494,False,"{'a': 0.999, 'e': 0.22430523501722166}",35,3,7.967394026226555,"{0: 29, 1: 0, 2: 3, 3: 0, 4: 0}",1
1495,False,"{'a': 0.999, 'e': 0.22408092978220442}",20,0,-11.58205041800621,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1496,False,"{'a': 0.999, 'e': 0.2238568488524222}",30,22,16.604003366477524,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.999, 'e': 0.22363299200356979}",35,0,30.773727525928983,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
1498,False,"{'a': 0.999, 'e': 0.22340935901156622}",20,12,-0.0021192402238912056,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1499,False,"{'a': 0.999, 'e': 0.22318594965255467}",25,0,-4.7835009752660795,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1500,False,"{'a': 0.999, 'e': 0.2229627637029021}",25,9,24.404310400512458,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.999, 'e': 0.2227398009391992}",30,15,10.488168489932448,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1502,False,"{'a': 0.999, 'e': 0.22251706113826}",25,2,-15.183791930393285,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
1503,False,"{'a': 0.999, 'e': 0.22229454407712174}",30,19,-19.738434918639815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1504,False,"{'a': 0.999, 'e': 0.22207224953304464}",20,0,14.283370211179923,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1505,False,"{'a': 0.999, 'e': 0.22185017728351158}",20,11,-37.6350951015317,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1506,False,"{'a': 0.999, 'e': 0.22162832710622807}",25,9,27.094949521229434,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.999, 'e': 0.22140669877912184}",20,6,26.421283367533515,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.999, 'e': 0.2211852920803427}",25,19,10.999444010164627,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.999, 'e': 0.22096410678826237}",20,8,-2.880283336170269,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1510,False,"{'a': 0.999, 'e': 0.2207431426814741}",20,5,7.670504384716979,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1511,False,"{'a': 0.999, 'e': 0.22052239953879263}",25,2,-44.83635285807934,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 2}",1
1512,False,"{'a': 0.999, 'e': 0.22030187713925384}",25,19,6.879427307720569,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.999, 'e': 0.22008157526211458}",20,13,14.206675918096767,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.999, 'e': 0.21986149368685248}",25,10,-4.16620578453215,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1515,False,"{'a': 0.999, 'e': 0.21964163219316563}",20,0,18.104808701123623,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1516,False,"{'a': 0.999, 'e': 0.21942199056097245}",20,2,15.470173084210835,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1517,False,"{'a': 0.999, 'e': 0.21920256857041148}",20,6,10.507997233090336,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1518,False,"{'a': 0.999, 'e': 0.21898336600184107}",30,19,19.199408442468528,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.999, 'e': 0.21876438263583922}",20,6,-7.383948009961836,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1520,False,"{'a': 0.999, 'e': 0.2185456182532034}",20,6,5.544536602721849,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1521,False,"{'a': 0.999, 'e': 0.2183270726349502}",20,10,11.116582507398078,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.999, 'e': 0.21810874556231524}",25,12,-52.13734238482918,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 1}",1
1523,False,"{'a': 0.999, 'e': 0.21789063681675291}",20,6,-18.702671565880166,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1524,False,"{'a': 0.999, 'e': 0.21767274617993618}",25,19,-5.0058705973095865,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1525,False,"{'a': 0.999, 'e': 0.21745507343375622}",20,0,16.423979077575517,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1526,False,"{'a': 0.999, 'e': 0.2172376183603225}",20,14,11.888538000775451,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.999, 'e': 0.21702038074196214}",20,14,-0.09090107309378892,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1528,False,"{'a': 0.999, 'e': 0.2168033603612202}",30,19,14.921158384191374,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.999, 'e': 0.21658655700085896}",25,14,4.628760844432405,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1530,False,"{'a': 0.999, 'e': 0.2163699704438581}",20,11,17.804138153504628,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.999, 'e': 0.21615360047341425}",30,1,-14.203708566283458,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 1}",1
1532,False,"{'a': 0.999, 'e': 0.21593744687294084}",25,0,-55.349194035321936,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
1533,False,"{'a': 0.999, 'e': 0.2157215094260679}",20,10,18.181946211724444,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.999, 'e': 0.21550578791664182}",20,13,12.395141261299862,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.999, 'e': 0.2152902821287252}",25,13,-20.534117563678326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1536,False,"{'a': 0.999, 'e': 0.21507499184659645}",20,14,-42.08916811921832,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
1537,False,"{'a': 0.999, 'e': 0.21485991685474987}",20,0,-17.94763486336073,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1538,False,"{'a': 0.999, 'e': 0.21464505693789512}",30,0,-35.90237669035343,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
1539,False,"{'a': 0.999, 'e': 0.2144304118809572}",20,0,-14.455786746966165,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1540,False,"{'a': 0.999, 'e': 0.21421598146907628}",25,0,-0.7740763599190532,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1541,False,"{'a': 0.999, 'e': 0.2140017654876072}",20,8,10.31748773377108,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'a': 0.999, 'e': 0.21378776372211958}",20,10,6.486279899372091,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1543,False,"{'a': 0.999, 'e': 0.21357397595839747}",20,16,5.856165106500168,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.999, 'e': 0.21336040198243905}",20,5,24.43031598633167,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.999, 'e': 0.21314704158045664}",25,13,-20.09095217974192,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1546,False,"{'a': 0.999, 'e': 0.21293389453887618}",30,3,-43.10818788082069,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 2}",1
1547,False,"{'a': 0.999, 'e': 0.2127209606443373}",20,13,3.792049428696461,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1548,False,"{'a': 0.999, 'e': 0.21250823968369295}",20,8,-35.527597254363066,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1549,False,"{'a': 0.999, 'e': 0.21229573144400926}",20,5,13.493733796248213,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1550,False,"{'a': 0.999, 'e': 0.21208343571256524}",20,12,14.910720928781696,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.999, 'e': 0.2118713522768527}",30,13,22.991873207189666,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.999, 'e': 0.21165948092457584}",20,12,4.243303070867079,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1553,False,"{'a': 0.999, 'e': 0.21144782144365126}",25,10,-0.8744766373039827,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1554,False,"{'a': 0.999, 'e': 0.2112363736222076}",30,14,28.510685285659882,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.999, 'e': 0.2110251372485854}",30,14,18.856481387849044,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1556,False,"{'a': 0.999, 'e': 0.2108141121113368}",20,7,5.622757346436245,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1557,False,"{'a': 0.999, 'e': 0.21060329799922548}",20,9,20.96759667830384,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.999, 'e': 0.21039269470122623}",20,12,3.6677821899951555,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1559,False,"{'a': 0.999, 'e': 0.21018230200652502}",30,0,40.05295674604812,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.999, 'e': 0.20997211970451848}",20,16,6.653493145147264,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.999, 'e': 0.20976214758481398}",20,12,12.764170621528454,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.999, 'e': 0.20955238543722918}",25,15,14.094991435643054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.999, 'e': 0.20934283305179194}",30,16,26.574255636525923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.999, 'e': 0.20913349021874014}",30,17,1.7005481381343759,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1565,False,"{'a': 0.999, 'e': 0.20892435672852142}",30,0,-36.70022316102161,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
1566,False,"{'a': 0.999, 'e': 0.20871543237179288}",25,18,-10.676786770426713,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1567,False,"{'a': 0.999, 'e': 0.20850671693942108}",25,13,-30.093563569373096,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1568,False,"{'a': 0.999, 'e': 0.20829821022248166}",25,14,16.961508313450256,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.999, 'e': 0.20808991201225918}",35,11,7.1618299356621105,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
1570,False,"{'a': 0.999, 'e': 0.20788182210024692}",20,16,7.989797810482267,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.999, 'e': 0.20767394027814667}",25,11,-19.16214942999141,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1572,False,"{'a': 0.999, 'e': 0.20746626633786852}",30,7,17.46992653291762,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
1573,False,"{'a': 0.999, 'e': 0.20725880007153066}",25,0,3.3528115129819946,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1574,False,"{'a': 0.999, 'e': 0.20705154127145914}",25,11,14.357044583628914,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.999, 'e': 0.20684448973018768}",25,13,20.167961330740397,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.999, 'e': 0.2066376452404575}",20,10,20.9300642519265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.999, 'e': 0.20643100759521701}",20,2,2.3315519920940804,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1578,False,"{'a': 0.999, 'e': 0.2062245765876218}",25,15,7.047783004585273,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1579,False,"{'a': 0.999, 'e': 0.2060183520110342}",20,4,-15.493701080714624,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1580,False,"{'a': 0.999, 'e': 0.20581233365902316}",20,6,14.06777420356575,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1581,False,"{'a': 0.999, 'e': 0.20560652132536414}",20,0,31.91810134267176,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1582,False,"{'a': 0.999, 'e': 0.20540091480403877}",20,8,19.231851570802366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.999, 'e': 0.20519551388923474}",20,11,16.385657327170392,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.999, 'e': 0.20499031837534548}",20,14,10.203907163988148,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.999, 'e': 0.20478532805697014}",20,10,8.159241412936296,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1586,False,"{'a': 0.999, 'e': 0.20458054272891318}",25,0,3.9373049507767686,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1587,False,"{'a': 0.999, 'e': 0.20437596218618426}",20,0,33.69222892230319,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.999, 'e': 0.20417158622399809}",25,0,15.16625911339171,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1589,False,"{'a': 0.999, 'e': 0.20396741463777407}",35,15,38.5152131447369,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.999, 'e': 0.2037634472231363}",20,0,-8.477220446129264,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
1591,False,"{'a': 0.999, 'e': 0.20355968377591316}",25,17,18.230640606645053,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.999, 'e': 0.20335612409213724}",35,28,15.79024913168851,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.999, 'e': 0.20315276796804513}",25,16,18.190280422007596,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.999, 'e': 0.20294961520007707}",20,9,15.243441685473051,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.999, 'e': 0.202746665584877}",25,0,21.554216012848972,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1596,False,"{'a': 0.999, 'e': 0.20254391891929213}",25,0,35.23634947076926,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1597,False,"{'a': 0.999, 'e': 0.20234137500037283}",20,6,-47.47732034446176,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
1598,False,"{'a': 0.999, 'e': 0.20213903362537244}",30,3,41.26035894433745,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.999, 'e': 0.20193689459174707}",30,13,23.99683243250468,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.999, 'e': 0.20173495769715533}",25,4,11.766138665899653,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1601,False,"{'a': 0.999, 'e': 0.20153322273945817}",20,2,-14.148781105544877,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1602,False,"{'a': 0.999, 'e': 0.20133168951671873}",25,16,3.809620811950207,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1603,False,"{'a': 0.999, 'e': 0.201130357827202}",30,9,34.1382386195954,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.999, 'e': 0.2009292274693748}",20,12,-31.47563064011713,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1605,False,"{'a': 0.999, 'e': 0.2007282982419054}",25,2,-64.55101946458208,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 2}",1
1606,False,"{'a': 0.999, 'e': 0.20052756994366353}",30,0,17.0072372528847,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1607,False,"{'a': 0.999, 'e': 0.20032704237371984}",20,0,-10.04712402659562,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
